dataId,pointId,timestamp,temperature,humidity,altitude
804,5443,2024-02-08T19:32:14.000000,3.8889,49.0,5350.0
805,5444,2024-02-08T19:39:53.000000,2.2222,70.0,4591.0
806,5445,2024-02-08T19:49:05.000000,6.6667,82.0,979.0
807,5446,2024-02-08T19:27:24.000000,2.2222,85.0,4600.0
808,5447,2024-02-08T19:49:14.000000,-2.7778,96.0,2385.0
809,5449,2024-02-08T19:30:44.000000,-2.2222,94.0,2748.0
810,5451,2024-02-08T19:27:04.000000,-2.2222,94.0,7730.0
811,5452,2024-02-08T19:49:54.000000,5.0,80.0,2690.0
812,5453,2024-02-08T19:27:54.000000,-0.5556,65.0,7378.0
813,5454,2024-02-08T19:40:24.000000,-2.7778,97.0,2959.0
814,5455,2024-02-08T19:52:05.000000,1.6667,73.0,3570.0
815,5456,2024-02-08T19:26:54.000000,7.7778,50.0,2818.0
816,5457,2024-02-08T19:40:03.000000,2.2222,65.0,4678.0
817,5460,2024-01-27T05:52:55.000000,1.6667,66.0,5000.0
818,5461,2024-02-08T19:41:55.000000,3.8889,89.0,1740.0
819,5462,2024-02-08T19:26:54.000000,3.8889,57.0,5713.0
820,5463,2024-02-08T19:50:34.000000,7.2222,53.0,3159.0
821,5464,2024-02-08T19:41:35.000000,6.1111,73.0,1450.0
822,5465,2024-02-08T19:51:14.000000,6.1111,55.0,3661.0
823,5466,2024-02-08T18:24:43.000000,-1.6667,82.0,5536.0
824,5467,2024-02-08T00:54:54.000000,-1.1111,100.0,3996.0
825,5468,2024-02-08T19:26:14.000000,13.8889,39.0,781.0
826,5470,2024-02-08T19:52:45.000000,4.4444,67.0,3023.0
827,5471,2024-02-08T19:59:33.000000,-1.1111,78.0,5731.0
828,5473,2024-02-08T19:46:55.000000,2.2222,92.0,3410.0
829,5474,2024-02-08T20:14:24.000000,7.2222,54.0,3240.0
830,5475,2024-02-08T19:51:24.000000,0.0,73.0,6284.0
831,5476,2024-02-08T19:36:34.000000,2.7778,79.0,5100.0
832,5477,2024-02-08T19:51:35.000000,-1.6667,91.0,5365.0
833,5478,2024-02-08T19:36:55.000000,2.2222,68.0,3876.0
834,5480,2024-02-08T20:14:14.000000,0.5556,90.0,4545.0
835,5481,2024-02-08T19:55:25.000000,5.5556,59.0,3350.0
836,5482,2024-02-08T19:56:24.000000,-2.2222,88.0,3380.0
837,5483,2024-02-08T19:48:54.000000,3.8889,68.0,2530.0
838,5484,2024-02-08T19:51:04.000000,1.6667,80.0,5046.0
839,5488,2024-02-08T19:59:54.000000,15.0,14.0,4372.0
840,5490,2024-02-08T20:06:34.000000,11.6667,34.0,1500.0
841,5493,2024-02-08T19:36:14.000000,-2.2222,100.0,6050.0
842,5494,2024-02-08T20:14:04.000000,1.1111,49.0,8143.0
843,5496,2024-02-08T19:25:34.000000,0.0,97.0,5050.0
844,5499,2024-02-08T20:06:44.000000,9.4444,36.0,2728.0
845,5500,2024-02-08T20:09:04.000000,7.7778,63.0,2781.0
846,5503,2024-02-08T19:53:04.000000,2.2222,51.0,7674.0
847,5506,2024-02-08T19:48:54.000000,2.7778,46.0,8695.0
848,5509,2024-02-08T19:45:34.000000,25.0,52.0,14.0
849,5510,2024-02-08T20:03:44.000000,25.0,53.0,7.0
850,5511,2024-02-08T19:53:54.000000,13.8889,33.0,3873.0
851,5512,2024-02-08T20:19:14.000000,12.7778,31.0,200.0
852,5513,2024-02-08T20:19:04.000000,8.3333,100.0,3259.0
853,5514,2024-02-08T19:38:34.000000,2.2222,47.0,7755.0
854,5515,2024-02-08T19:32:14.000000,23.8889,50.0,15.0
855,5517,2024-02-08T19:26:54.000000,5.5556,83.0,2646.0
856,5518,2024-02-08T20:22:45.000000,24.4444,54.0,7.0
857,5519,2024-02-08T20:23:24.000000,16.6667,17.0,3538.0
858,5522,2024-02-08T19:37:54.000000,26.1111,49.0,8.0
859,5528,2024-02-08T15:43:34.000000,8.3333,47.0,1397.0
860,5529,2024-02-08T15:32:04.000000,7.7778,45.0,1420.0
861,5531,2024-02-08T20:08:04.000000,4.4444,100.0,1131.0
862,5532,2024-02-08T14:09:01.000000,8.8889,21.0,2740.0
863,5534,2024-02-08T20:11:14.000000,1.1111,50.0,8284.0
864,5536,2024-02-08T20:16:04.000000,-0.5556,54.0,8816.0
865,5537,2024-02-08T20:09:54.000000,2.2222,38.0,8744.0
866,5540,2024-02-08T20:08:24.000000,5.5556,37.0,6529.0
867,5555,2024-02-08T20:13:14.000000,12.2222,74.0,360.0
868,5557,2024-02-08T19:55:55.000000,10.5556,32.0,922.0
869,5559,2024-02-08T20:10:34.000000,12.7778,32.0,94.0
870,5560,2024-02-08T19:50:59.000000,10.5556,38.0,43.0
871,5561,2024-02-08T20:10:24.000000,11.1111,28.0,567.0
872,5562,2024-02-08T19:51:09.000000,14.4444,28.0,105.0
873,5563,2024-02-08T20:10:14.000000,12.7778,33.0,116.0
874,5564,2024-02-08T19:51:19.000000,11.1111,30.0,1017.0
875,5565,2024-02-08T20:10:04.000000,12.7778,32.0,180.0
876,5567,2024-02-08T20:08:05.000000,5.5556,48.0,4785.0
877,5568,2024-02-08T19:43:45.000000,-2.7778,92.0,7234.0
878,5570,2024-02-08T19:50:35.000000,-5.0,70.0,8120.0
879,5571,2024-02-08T19:49:54.000000,3.3333,58.0,4310.0
880,5572,2024-02-08T19:52:24.000000,-3.3333,90.0,7740.0
881,5573,2024-02-08T19:46:25.000000,-3.8889,87.0,6440.0
882,5574,2024-02-08T19:52:25.000000,0.5556,89.0,5670.0
883,5576,2024-02-08T20:10:35.000000,1.6667,48.0,6380.0
884,5577,2024-02-08T19:43:55.000000,1.6667,69.0,6970.0
885,5578,2024-02-08T19:58:14.000000,18.3333,52.0,250.0
886,5579,2024-02-08T19:42:45.000000,0.5556,67.0,7127.0
887,5581,2024-02-08T16:07:14.000000,13.8889,57.0,651.0
888,5582,2024-02-08T19:40:45.000000,-1.6667,66.0,8401.0
889,5584,2024-02-08T19:40:55.000000,-2.2222,100.0,6554.0
890,5586,2024-02-08T19:44:15.000000,-3.3333,69.0,7100.0
891,5587,2024-02-08T19:44:05.000000,-2.2222,79.0,7550.0
892,5588,2024-02-08T20:17:45.000000,5.5556,53.0,4520.0
893,5590,2024-02-08T19:51:05.000000,0.0,63.0,4397.0
894,5592,2024-02-08T16:07:34.000000,10.5556,60.0,652.0
895,5594,2024-02-08T20:16:14.000000,3.8889,54.0,3346.0
896,5596,2024-02-08T20:08:14.000000,0.5556,62.0,180.0
897,5598,2024-02-08T20:05:54.000000,8.8889,65.0,763.0
898,5599,2024-02-08T20:16:04.000000,1.6667,50.0,3793.0
899,5605,2024-02-08T20:18:54.000000,2.2222,51.0,3950.0
900,5609,2024-02-08T20:11:34.000000,-1.6667,74.0,3898.0
901,5612,2024-02-08T20:11:54.000000,-0.5556,98.0,5147.0
902,5615,2024-02-08T20:05:14.000000,5.5556,91.0,3101.0
903,5620,2024-02-08T19:29:34.000000,13.3333,87.0,5894.0
904,5625,2024-02-08T19:35:34.000000,17.2222,18.0,3052.0
905,5626,2024-02-08T20:13:04.000000,12.7778,34.0,450.0
906,5629,2024-02-08T20:04:14.000000,10.0,47.0,750.0
907,5632,2024-02-08T20:01:54.000000,15.5556,31.0,477.0
908,5633,2024-02-08T19:27:44.000000,10.0,48.0,867.0
909,5637,2024-02-08T20:14:44.000000,12.2222,68.0,830.0
910,5638,2024-02-08T20:07:43.000000,11.6667,72.0,938.0
911,5639,2024-02-08T19:54:55.000000,0.5556,95.0,505.0
912,5640,2024-02-08T20:15:54.000000,14.4444,52.0,898.0
913,5641,2024-02-08T20:05:04.000000,13.8889,51.0,970.0
914,5642,2024-02-08T20:08:04.000000,11.1111,66.0,980.0
915,5643,2024-02-08T20:11:44.000000,12.7778,64.0,1260.0
916,5645,2024-02-08T19:41:44.000000,12.2222,73.0,800.0
917,5646,2024-02-08T20:09:24.000000,2.7778,92.0,3000.0
918,5647,2024-02-08T19:41:54.000000,13.3333,65.0,1085.0
919,5648,2024-02-08T20:05:24.000000,11.1111,68.0,873.0
920,5649,2024-02-08T19:55:05.000000,1.1111,94.0,671.0
921,5650,2024-02-08T20:03:24.000000,16.1111,52.0,673.0
922,5651,2023-12-21T17:51:24.000000,12.7778,41.0,102.0
923,5652,2024-02-08T19:54:54.000000,15.5556,33.0,38.0
924,5653,2024-02-08T19:48:14.000000,12.7778,61.0,950.0
925,5654,2024-02-08T20:07:33.000000,12.7778,57.0,1160.0
926,5656,2024-02-08T20:08:14.000000,12.7778,58.0,1200.0
927,5657,2024-02-08T18:24:14.000000,0.0,81.0,4560.0
928,5658,2024-02-08T19:38:55.000000,2.7778,56.0,6152.0
929,5659,2024-02-08T20:14:45.000000,3.8889,100.0,2000.0
930,5660,2024-02-08T19:44:15.000000,-3.3333,86.0,2550.0
931,5661,2024-02-08T19:38:14.000000,3.3333,72.0,4600.0
932,5662,2024-02-08T19:46:15.000000,-1.6667,97.0,7240.0
933,5664,2024-02-08T19:33:35.000000,7.2222,61.0,2900.0
934,5665,2024-02-08T19:41:05.000000,3.3333,48.0,7033.0
935,5666,2024-02-08T19:40:55.000000,1.6667,64.0,4975.0
936,5667,2024-02-08T19:37:45.000000,-2.7778,81.0,6890.0
937,5669,2024-02-08T19:44:35.000000,3.8889,67.0,4279.0
938,5670,2024-02-08T19:41:55.000000,1.6667,95.0,4382.0
939,5671,2024-02-08T20:09:15.000000,5.0,75.0,2495.0
940,5672,2024-02-08T20:14:24.000000,4.4444,100.0,3283.0
941,5675,2024-02-08T19:38:34.000000,-0.5556,69.0,6310.0
942,5676,2024-02-08T19:39:54.000000,3.3333,67.0,3414.0
943,5677,2024-02-08T19:38:15.000000,4.4444,39.0,7693.0
944,5679,2024-02-08T20:23:15.000000,0.5556,80.0,5775.0
945,5681,2024-02-08T19:43:15.000000,0.0,78.0,4860.0
946,5682,2024-02-08T19:43:44.000000,0.5556,68.0,6439.0
947,5685,2024-02-08T20:21:34.000000,-2.2222,86.0,3228.0
948,5686,2024-02-08T19:42:44.000000,6.6667,48.0,4900.0
949,5687,2024-02-08T18:24:05.000000,2.2222,67.0,4460.0
950,5692,2024-02-08T19:46:44.000000,4.4444,51.0,5520.0
951,5693,2024-02-08T19:58:35.000000,2.2222,84.0,5030.0
952,5696,2024-02-08T19:33:45.000000,-0.5556,94.0,6400.0
953,5698,2024-02-08T19:37:25.000000,1.6667,94.0,5902.0
954,5699,2024-02-08T20:18:35.000000,3.8889,58.0,6290.0
955,5700,2024-02-08T19:50:05.000000,-1.6667,100.0,7224.0
956,5701,2024-02-08T19:42:35.000000,1.1111,62.0,5460.0
957,5702,2024-02-08T16:35:54.000000,4.4444,39.0,5591.0
958,5703,2024-02-08T20:13:15.000000,3.8889,54.0,7412.0
959,5706,2024-02-08T19:47:04.000000,3.8889,69.0,5750.0
960,5707,2024-02-08T19:27:25.000000,5.0,75.0,5165.0
961,5708,2024-02-08T20:04:14.000000,2.2222,38.0,8339.0
962,5709,2024-02-08T19:32:24.000000,6.1111,61.0,39.0
963,5710,2024-02-08T19:47:14.000000,-1.6667,88.0,6380.0
964,5712,2024-02-08T20:07:54.000000,1.6667,91.0,4350.0
965,5715,2024-02-08T19:37:54.000000,1.1111,61.0,5500.0
966,5720,2024-02-08T19:52:35.000000,0.5556,87.0,4200.0
967,5722,2024-02-08T19:41:05.000000,2.7778,56.0,5427.0
968,5724,2024-02-08T19:42:25.000000,0.0,80.0,5820.0
969,5726,2024-02-08T20:18:45.000000,0.5556,61.0,7320.0
970,5729,2024-02-08T19:41:24.000000,-3.8889,89.0,8800.0
971,5731,2024-02-08T19:45:25.000000,1.1111,71.0,5660.0
972,5732,2024-02-08T19:26:05.000000,2.2222,68.0,7173.0
973,5734,2024-02-08T20:19:25.000000,-0.5556,88.0,6560.0
974,5735,2024-02-08T19:41:25.000000,-2.2222,91.0,3080.0
975,5736,2024-02-08T19:47:45.000000,3.3333,72.0,4549.0
976,5737,2024-02-08T19:37:05.000000,-1.1111,75.0,7490.0
977,5743,2024-02-08T19:50:44.000000,1.6667,48.0,7840.0
978,5744,2024-02-08T19:33:25.000000,-2.7778,100.0,7605.0
979,5747,2024-02-08T20:23:25.000000,4.4444,56.0,5940.0
980,5749,2024-02-08T19:42:55.000000,2.7778,79.0,4987.0
981,5750,2024-02-01T01:44:55.000000,8.3333,44.0,5206.0
982,5751,2024-02-08T19:57:05.000000,0.0,71.0,5080.0
983,5753,2024-02-01T01:44:55.000000,5.0,63.0,6248.0
984,5754,2024-02-08T20:08:24.000000,-3.8889,92.0,3172.0
985,5755,2024-02-08T19:25:35.000000,2.2222,86.0,5620.0
986,5757,2024-02-08T19:27:14.000000,3.3333,85.0,7025.0
987,5759,2024-02-08T19:34:14.000000,1.1111,86.0,5280.0
988,5760,2024-02-08T19:54:25.000000,0.0,74.0,4907.0
989,5762,2024-02-06T06:44:45.000000,1.1111,98.0,5535.0
990,5763,2024-02-08T19:50:44.000000,10.0,70.0,810.0
991,5764,2024-02-08T19:49:45.000000,0.0,79.0,5080.0
992,5766,2024-02-08T20:00:15.000000,5.0,55.0,5450.0
993,5770,2024-02-08T20:00:24.000000,6.6667,73.0,2490.0
994,5771,2024-02-08T20:07:54.000000,0.5556,66.0,8389.0
995,5772,2024-02-08T20:22:54.000000,2.2222,71.0,4550.0
996,5775,2024-02-08T19:47:05.000000,1.1111,65.0,5418.0
997,5776,2024-02-08T19:25:55.000000,4.4444,39.0,7514.0
998,5777,2024-02-08T19:39:25.000000,2.7778,76.0,4789.0
999,5779,2024-02-08T20:22:53.000000,13.3333,60.0,754.0
1000,5781,2024-02-08T19:50:15.000000,-0.5556,74.0,6500.0
1001,5782,2024-02-08T19:46:24.000000,5.5556,70.0,5744.0
1002,5783,2024-02-08T19:55:14.000000,3.3333,84.0,4650.0
1003,5785,2024-02-08T20:19:55.000000,3.3333,76.0,4331.0
1004,5787,2024-02-08T19:44:05.000000,-3.3333,89.0,2760.0
1005,5788,2024-02-08T19:38:25.000000,1.1111,68.0,4980.0
1006,5789,2024-02-08T19:38:45.000000,0.5556,70.0,6745.0
1007,5790,2024-02-08T19:42:15.000000,-0.5556,82.0,5660.0
1008,5791,2024-02-08T19:39:05.000000,0.0,87.0,6590.0
1009,5793,2024-02-08T19:26:24.000000,6.6667,57.0,4150.0
1010,5795,2024-02-08T19:43:25.000000,-3.3333,92.0,6352.0
1011,5796,2024-02-08T19:47:25.000000,1.6667,72.0,5293.0
1012,5797,2024-02-08T19:50:54.000000,7.2222,72.0,2571.0
1013,5798,2024-02-08T19:56:55.000000,-2.2222,84.0,6100.0
1014,5799,2024-02-08T19:57:15.000000,1.1111,62.0,5000.0
1015,5800,2024-02-08T20:14:35.000000,2.7778,93.0,3973.0
1016,5803,2024-02-08T19:37:35.000000,3.8889,59.0,4570.0
1017,5805,2024-02-08T19:31:04.000000,4.4444,54.0,7314.0
1018,5807,2024-02-08T19:49:45.000000,4.4444,42.0,6796.0
1019,5808,2024-02-08T19:34:34.000000,1.1111,70.0,6710.0
1020,5809,2024-02-08T20:10:24.000000,-5.0,96.0,8228.0
1021,5810,2024-02-08T19:33:45.000000,-0.5556,81.0,6252.0
1022,5811,2024-02-08T19:37:14.000000,-2.2222,87.0,7725.0
1023,5812,2024-02-08T19:47:15.000000,0.5556,94.0,5055.0
1024,5813,2024-02-08T19:54:15.000000,1.1111,75.0,4930.0
1025,5814,2024-02-08T19:52:15.000000,0.5556,75.0,4400.0
1026,5815,2024-02-08T20:22:03.000000,12.7778,69.0,879.0
1027,5816,2024-02-08T20:23:35.000000,3.3333,53.0,6672.0
1028,5817,2024-02-08T20:15:54.000000,10.0,35.0,240.0
1029,5818,2024-02-08T19:27:35.000000,0.5556,100.0,3402.0
1030,5819,2024-02-08T19:37:15.000000,1.1111,81.0,6010.0
1031,5822,2024-02-08T19:44:05.000000,2.7778,67.0,6384.0
1032,5823,2024-02-08T19:53:45.000000,1.1111,72.0,6720.0
1033,5825,2024-02-08T19:57:55.000000,-0.5556,55.0,8446.0
1034,5826,2024-02-08T20:22:33.000000,7.7778,87.0,2317.0
1035,5827,2024-02-08T19:58:09.000000,7.7778,80.0,1822.0
1036,5828,2024-02-08T19:57:09.000000,-3.8889,91.0,8294.0
1037,5829,2024-02-08T19:32:14.000000,5.5556,61.0,50.0
1038,5830,2024-02-08T19:47:34.000000,-0.5556,71.0,7622.0
1039,5832,2024-02-08T19:34:05.000000,1.6667,79.0,5445.0
1040,5833,2024-02-08T19:38:25.000000,2.7778,57.0,8030.0
1041,5835,2024-02-08T20:00:45.000000,-2.7778,94.0,7235.0
1042,5836,2024-02-08T20:16:34.000000,11.6667,52.0,1516.0
1043,5837,2024-02-08T19:52:04.000000,-7.7778,94.0,6428.0
1044,5838,2024-02-08T19:26:15.000000,1.1111,68.0,6414.0
1045,5839,2024-02-08T19:51:45.000000,2.7778,58.0,6120.0
1046,5840,2024-02-08T19:27:15.000000,15.0,44.0,285.0
1047,5841,2024-02-08T19:52:25.000000,-1.1111,71.0,5187.0
1048,5842,2024-02-08T19:32:04.000000,-0.5556,84.0,3100.0
1049,5844,2024-02-08T19:43:34.000000,1.6667,57.0,4400.0
1050,5847,2024-02-08T19:27:04.000000,1.1111,64.0,3444.0
1051,5848,2024-02-08T20:06:54.000000,1.6667,99.0,2800.0
1052,5849,2024-02-08T19:42:04.000000,1.1111,90.0,5770.0
1053,5850,2024-02-08T20:22:13.000000,12.7778,70.0,810.0
1054,5851,2024-02-08T19:45:24.000000,1.6667,71.0,4413.0
1055,5853,2024-02-08T19:41:15.000000,-1.1111,79.0,3153.0
1056,5854,2024-02-08T19:43:05.000000,0.5556,62.0,5592.0
1057,5855,2024-02-08T19:39:15.000000,3.3333,67.0,5026.0
1058,5856,2024-02-08T19:39:45.000000,7.7778,37.0,5541.0
1059,5857,2024-02-08T19:55:05.000000,1.6667,66.0,5700.0
1060,5858,2024-02-08T19:46:45.000000,-2.2222,86.0,6854.0
1061,5859,2024-02-08T19:40:34.000000,-4.4444,92.0,9755.0
1062,5861,2024-02-08T19:45:05.000000,1.6667,75.0,4950.0
1063,5863,2024-02-08T19:41:34.000000,2.2222,78.0,6675.0
1064,5864,2024-02-08T19:42:05.000000,-1.6667,54.0,8991.0
1065,5865,2024-02-08T19:50:25.000000,-2.7778,59.0,7380.0
1066,5868,2024-02-08T19:27:04.000000,-3.8889,96.0,6360.0
1067,5869,2024-02-08T19:49:34.000000,0.0,85.0,7448.0
1068,5870,2024-02-08T19:45:44.000000,2.7778,78.0,6230.0
1069,5871,2024-02-08T19:46:25.000000,-1.6667,74.0,8420.0
1070,5872,2024-02-08T19:57:34.000000,1.1111,100.0,5036.0
1071,5874,2024-02-08T20:22:43.000000,11.6667,68.0,915.0
1072,5875,2024-02-08T19:48:15.000000,1.6667,60.0,7220.0
1073,5878,2024-02-08T20:14:34.000000,16.6667,34.0,-95.0
1074,5879,2024-02-08T20:21:35.000000,1.1111,71.0,6418.0
1075,5880,2024-02-08T20:11:45.000000,-5.0,93.0,7984.0
1076,5881,2024-02-08T18:24:44.000000,-1.1111,82.0,3930.0
1077,5884,2024-02-08T12:35:14.000000,-6.1111,98.0,6450.0
1078,5885,2024-02-08T19:29:04.000000,19.4444,76.0,618.0
1079,5886,2023-09-15T13:48:34.000000,12.2222,56.0,2072.0
1080,5887,2024-02-08T20:11:35.000000,-4.4444,87.0,9268.0
1081,5890,2024-02-08T20:14:34.000000,15.5556,33.0,87.0
1082,5891,2024-02-08T20:19:34.000000,12.7778,33.0,209.0
1083,5892,2024-02-08T20:22:54.000000,17.2222,74.0,15.0
1084,5893,2024-02-08T19:41:49.000000,1.1111,70.0,3716.0
1085,5894,2024-02-08T19:41:14.000000,-4.4444,92.0,9352.0
1086,5895,2024-02-08T20:17:34.000000,2.2222,98.0,3080.0
1087,5896,2024-02-08T19:51:34.000000,1.6667,86.0,4309.0
1088,5897,2024-02-08T19:33:44.000000,7.7778,37.0,5805.0
1089,5898,2024-02-08T19:27:34.000000,0.5556,90.0,7405.0
1090,5899,2024-02-08T20:08:14.000000,-0.5556,100.0,4000.0
1091,5902,2024-02-08T19:53:04.000000,-3.8889,98.0,8038.0
1092,5903,2024-02-08T19:41:24.000000,-0.5556,69.0,8110.0
1093,5904,2024-02-08T19:33:55.000000,0.0,84.0,5200.0
1094,5905,2024-02-08T20:08:54.000000,-2.2222,100.0,5140.0
1095,5906,2024-02-08T19:42:25.000000,1.1111,97.0,5639.0
1096,5907,2024-02-08T19:29:34.000000,6.1111,51.0,2820.0
1097,5908,2024-02-08T19:49:55.000000,-1.1111,63.0,8382.0
1098,5911,2024-02-08T19:32:24.000000,18.3333,9.0,3022.0
1099,5912,2024-02-08T19:43:45.000000,-2.2222,88.0,6420.0
1100,5913,2024-02-08T19:37:44.000000,9.4444,68.0,1322.0
1101,5914,2024-02-08T20:16:14.000000,16.1111,45.0,185.0
1102,5916,2024-02-08T05:24:24.000000,-2.2222,99.0,7102.0
1103,5917,2024-02-08T20:09:44.000000,6.1111,75.0,2460.0
1104,5918,2024-02-08T20:18:04.000000,-5.5556,67.0,1310.0
1105,5920,2024-02-08T20:00:04.000000,-0.5556,79.0,5572.0
1106,5921,2024-02-08T19:41:15.000000,2.7778,74.0,5470.0
1107,5922,2024-02-08T20:08:04.000000,5.0,80.0,2320.0
1108,5924,2024-02-08T20:09:14.000000,-2.2222,100.0,4720.0
1109,5925,2024-02-08T20:08:24.000000,2.7778,90.0,2600.0
1110,5927,2024-02-08T20:01:45.000000,8.3333,69.0,1855.0
1111,5928,2024-02-08T19:36:31.000000,-0.5556,80.0,7204.0
1112,5929,2024-02-08T19:40:54.000000,3.8889,86.0,3570.0
1113,5930,2024-02-08T19:49:55.000000,3.8889,40.0,7530.0
1114,5931,2024-02-08T20:17:56.000000,10.5556,61.0,2073.0
1115,5932,2024-02-08T20:20:45.000000,3.3333,81.0,4311.0
1116,5933,2024-02-08T19:50:25.000000,-0.5556,80.0,6160.0
1117,5934,2024-02-08T20:23:03.000000,13.8889,58.0,245.0
1118,5935,2024-02-08T20:07:54.000000,-1.1111,94.0,5120.0
1119,5936,2024-02-08T19:52:25.000000,0.5556,99.0,3377.0
1120,5937,2024-02-08T20:00:34.000000,4.4444,62.0,3935.0
1121,5938,2024-02-08T19:42:44.000000,10.0,34.0,4978.0
1122,5940,2024-02-08T20:12:15.000000,0.0,55.0,6640.0
1123,5942,2024-02-08T20:22:23.000000,12.2222,66.0,1215.0
1124,5943,2024-02-08T19:44:34.000000,3.8889,86.0,1200.0
1125,5944,2024-02-08T19:36:55.000000,3.8889,75.0,5135.0
1126,5946,2024-02-08T20:13:34.000000,2.2222,47.0,6690.0
1127,5947,2024-02-08T20:09:34.000000,16.1111,38.0,750.0
1128,5948,2024-02-08T20:09:54.000000,4.4444,98.0,1216.0
1129,5949,2024-02-08T19:38:05.000000,0.0,67.0,6162.0
1130,5951,2024-02-08T20:16:34.000000,6.1111,76.0,3666.0
1131,5952,2024-02-08T20:15:15.000000,-1.1111,96.0,4570.0
1132,5953,2024-02-08T19:32:15.000000,-2.7778,74.0,3980.0
1133,5954,2024-02-08T20:00:04.000000,1.1111,97.0,6634.0
1134,5955,2024-02-08T19:48:24.000000,-3.8889,80.0,8150.0
1135,5956,2024-02-08T19:53:05.000000,8.8889,63.0,2500.0
1136,5958,2024-02-08T20:08:34.000000,1.6667,90.0,4270.0
1137,5959,2024-02-08T20:11:04.000000,6.6667,85.0,1357.0
1138,5960,2024-02-08T20:01:25.000000,1.6667,99.0,3600.0
1139,5961,2024-02-08T20:19:34.000000,2.7778,54.0,4645.0
1140,5963,2024-02-08T19:49:44.000000,5.0,34.0,8789.0
1141,5965,2024-02-08T19:34:44.000000,2.2222,44.0,7604.0
1142,5967,2024-02-08T19:42:15.000000,1.6667,63.0,6296.0
1143,5968,2024-02-08T19:26:44.000000,15.0,45.0,363.0
1144,5970,2024-02-08T20:08:35.000000,-3.8889,100.0,3290.0
1145,5971,2024-02-08T18:24:14.000000,4.4444,67.0,2679.0
1146,5972,2024-02-08T19:42:54.000000,5.5556,45.0,6612.0
1147,5973,2024-02-08T19:57:04.000000,1.1111,77.0,5443.0
1148,5974,2024-02-08T19:36:04.000000,3.3333,81.0,4807.0
1149,5975,2024-02-08T20:13:44.000000,6.6667,42.0,5579.0
1150,5976,2024-02-08T19:43:04.000000,0.0,97.0,3593.0
1151,5977,2024-02-08T20:08:44.000000,3.8889,84.0,2270.0
1152,5978,2024-02-08T19:52:24.000000,2.7778,95.0,3085.0
1153,5979,2024-02-08T19:26:25.000000,0.5556,66.0,6790.0
1154,5980,2024-02-08T19:46:14.000000,20.0,42.0,667.0
1155,5981,2024-02-08T19:35:29.000000,15.5556,31.0,1122.0
1156,5984,2024-02-08T19:52:35.000000,7.2222,84.0,1715.0
1157,5985,2024-02-08T19:52:45.000000,17.2222,70.0,1560.0
1158,5986,2024-02-08T19:39:34.000000,16.1111,75.0,253.0
1159,5987,2024-02-08T19:35:19.000000,16.6667,24.0,1035.0
1160,5988,2024-02-08T19:27:15.000000,16.1111,83.0,896.0
1161,5989,2024-02-08T20:07:34.000000,21.6667,50.0,930.0
1162,5990,2024-02-08T20:17:14.000000,17.2222,69.0,1200.0
1163,5991,2024-02-08T19:25:54.000000,4.4444,56.0,2690.0
1164,5992,2024-02-08T20:08:54.000000,16.1111,65.0,2100.0
1165,5993,2024-02-08T20:09:44.000000,21.1111,38.0,1286.0
1166,5994,2024-02-08T20:02:35.000000,15.5556,81.0,675.0
1167,5995,2024-02-08T20:02:54.000000,21.6667,57.0,500.0
1168,5996,2024-02-08T20:19:44.000000,3.8889,27.0,210.0
1169,5998,2024-02-08T20:06:04.000000,-3.8889,96.0,6903.0
1170,5999,2024-02-08T20:15:34.000000,6.6667,74.0,2792.0
1171,6000,2024-02-08T19:47:44.000000,21.6667,42.0,69.0
1172,6002,2024-02-08T19:53:15.000000,2.7778,96.0,3380.0
1173,6003,2024-02-08T20:06:34.000000,-1.6667,100.0,5385.0
1174,6004,2024-02-08T19:34:44.000000,7.7778,56.0,2950.0
1175,6005,2024-02-08T20:16:44.000000,3.8889,82.0,3514.0
1176,6007,2024-02-08T20:17:21.000000,10.0,68.0,2414.0
1177,6012,2024-02-08T19:59:34.000000,0.0,92.0,6200.0
1178,6014,2024-02-08T20:13:14.000000,9.4444,37.0,5605.0
1179,6015,2024-02-08T20:17:06.000000,16.1111,35.0,2264.0
1180,6017,2024-02-08T19:53:55.000000,10.5556,40.0,4650.0
1181,6018,2024-02-08T19:46:14.000000,9.4444,69.0,227.0
1182,6022,2024-02-08T19:32:24.000000,1.1111,63.0,4531.0
1183,6026,2024-02-08T20:13:14.000000,0.0,97.0,5350.0
1184,6028,2024-02-08T20:11:44.000000,-6.6667,84.0,10214.0
1185,6029,2024-02-08T20:09:14.000000,0.0,60.0,6172.0
1186,6031,2024-02-08T19:47:54.000000,1.1111,91.0,3762.0
1187,6032,2024-02-08T19:54:04.000000,12.2222,32.0,743.0
1188,6033,2023-12-12T18:53:14.000000,5.0,49.0,7070.0
1189,6037,2024-02-08T19:41:14.000000,22.2222,34.0,1585.0
1190,6038,2024-02-08T19:58:15.000000,16.1111,21.0,2540.0
1191,6039,2024-02-08T20:08:44.000000,3.3333,100.0,1047.0
1192,6042,2024-02-08T20:09:05.000000,-0.5556,75.0,5507.0
1193,6045,2024-02-08T20:02:04.000000,-1.1111,96.0,6793.0
1194,6048,2024-02-08T20:08:55.000000,1.6667,68.0,5374.0
1195,6050,2024-02-08T19:29:04.000000,0.0,72.0,4865.0
1196,6055,2024-02-08T20:22:24.000000,0.5556,100.0,5387.0
1197,6057,2024-02-08T20:16:31.000000,-3.3333,91.0,6923.0
